IoU
"1,0"
"0,5451713395638629"
"0,5214723926380368"
"0,4984894259818731"
"0,4984894259818731"
"0,47619047619047616"
"0,47619047619047616"
"0,47619047619047616"
"0,47619047619047616"
"0,47619047619047616"
"0,4984894259818731"
"0,4984894259818731"
"0,4984894259818731"
"0,4984894259818731"
"0,5214723926380368"
"0,5214723926380368"
"0,5214723926380368"
"0,5214723926380368"
"0,5214723926380368"
"0,5214723926380368"
"0,5214723926380368"
"0,5214723926380368"
"0,5214723926380368"
"0,5214723926380368"
"0,5451713395638629"
"0,5451713395638629"
"0,5451713395638629"
"0,5451713395638629"
"0,569620253164557"
"0,569620253164557"
"0,569620253164557"
"0,569620253164557"
"0,594855305466238"
"0,594855305466238"
"0,594855305466238"
"0,6209150326797386"
"0,6209150326797386"
"0,6209150326797386"
"0,6478405315614618"
"0,6478405315614618"
"0,6478405315614618"
"0,6756756756756757"
"0,650887573964497"
"0,650887573964497"
"0,6268221574344023"
"0,6527212143650499"
"0,6533333333333333"
"0,6280087527352297"
"0,5147607736681371"
"0,4939759036144578"
"0,47375371409706174"
"0,47375371409706174"
"0,47375371409706174"
"0,47375371409706174"
